user_id,item_id,rating,cine,casa,escena,estilo,actuacion,espectador,film
Emilio Calvo de Mora,Princesas,2,-1,NULL,NULL,NULL,NULL,NULL,-1
Alvaro Oliva,Rocky Balboa,3,NULL,NULL,NULL,NULL,NULL,1,NULL
Verolindapechocha,El ilusionista,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Verolindapechocha,Déjà Vu,2,NULL,NULL,NULL,NULL,NULL,NULL,-1
Verolindapechocha,Un buen año,1,NULL,1,NULL,NULL,NULL,NULL,NULL
Verolindapechocha,El truco final (The Prestige),5,NULL,NULL,NULL,NULL,-1,NULL,0
Verolindapechocha,Happy feet,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Verolindapechocha,Corrupción en Miami,1,NULL,NULL,-1,NULL,-1,NULL,NULL
Oscar Cantero,Cry Wolf,1,NULL,NULL,NULL,NULL,NULL,1,NULL
Rafa Ferrer,La fuente de la vida,3,0,0,NULL,NULL,NULL,0,NULL
Emilio Calvo de Mora,Rocky Balboa,2,1,NULL,1,NULL,NULL,NULL,NULL
José A
Elena Suárez,13 tzameti,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Algunos hombres buenos,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Verolindapechocha,Diamante de sangre,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Torrente 2: Misión en Marbella,5,0,NULL,0,-1,0,-1,NULL
JohnTrent,Apocalypto,4,0,NULL,-1,1,NULL,0,NULL
José A
Vsancha,Rocky Balboa,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José A
Jose Contreras,Noche en el museo,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Caruco,Más extraño que la ficción,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Caruco,13 tzameti,3,1,NULL,NULL,NULL,NULL,0,NULL
Iñigo,La ciencia del sueño,3,1,NULL,-1,NULL,NULL,-1,0
Elena Suárez,Klimt,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Jesus Lens,El truco final (The Prestige),5,NULL,NULL,NULL,NULL,NULL,0,NULL
Jesus Lens,Noche en el museo,2,0,NULL,NULL,NULL,NULL,1,NULL
Kiko de España,Apocalypto,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Dreamgirls,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,El truco final (The Prestige),2,-1,NULL,0,NULL,NULL,NULL,1
Matías Cobo,Hollywoodland,4,1,1,NULL,NULL,NULL,NULL,NULL
Verolindapechocha,Banderas de nuestros padres,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José A
Puspus,Rocky Balboa,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Puspus,El truco final (The Prestige),3,NULL,0,NULL,NULL,-1,0,NULL
Emilio Calvo de Mora,Noche en el museo,3,0,0,-1,NULL,NULL,NULL,NULL
Jose Contreras,Más extraño que la ficción,3,NULL,NULL,-1,NULL,NULL,0,NULL
Tito Chinchan,Hollywoodland,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Raúl Rubio,Diamante de sangre,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Terciopelo azul,5,-1,NULL,NULL,NULL,NULL,-1,NULL
Alvaro Oliva,Apocalypto,4,1,NULL,NULL,NULL,NULL,NULL,NULL
Plissken,Diamante de sangre,3,NULL,NULL,1,-1,NULL,NULL,NULL
Marta,Babel,5,1,NULL,0,NULL,NULL,NULL,NULL
Noa,María Antonieta,3,0,NULL,0,NULL,NULL,NULL,0
Jeremy Fox,Rocky Balboa,2,NULL,NULL,NULL,NULL,NULL,-1,NULL
Iñigo,El aficionado (amator),5,0,NULL,-1,-1,NULL,0,-1
Francisco Bellón,Miguel y William,4,1,NULL,NULL,NULL,NULL,0,0
Oscar Cantero,Shin Chan ¡Los adultos contraatacan!,1,0,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Noviembre,5,0,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,Apocalypto,4,1,NULL,NULL,NULL,NULL,0,NULL
Silvia,María Antonieta,2,NULL,NULL,1,0,NULL,NULL,NULL
Silvia,El truco final (The Prestige),4,NULL,NULL,NULL,NULL,0,0,-1
Silvia,Monster house,4,NULL,-1,NULL,NULL,1,NULL,NULL
Francisco Bellón,Quo vadis
Emilio Calvo de Mora,Memento,5,0,NULL,NULL,NULL,NULL,-1,-1
Elena Suárez,Ases calientes,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Quo vadis
Plissken,Captivity,2,NULL,NULL,-1,NULL,NULL,NULL,0
Plissken,Miguel y William,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,Bobby,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Epic movie,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Frankenstein de Mary Shelly,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,En busca de la felicidad,1,NULL,NULL,0,NULL,NULL,1,NULL
Jose Contreras,En busca de la felicidad,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Jesus Lens,Rocky Balboa,3,0,NULL,NULL,NULL,NULL,0,NULL
Caruco,Dreamgirls,4,1,NULL,-1,NULL,NULL,NULL,NULL
Caruco,El libro negro,2,0,1,1,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Vidas cruzadas (Short cuts),5,-1,NULL,NULL,NULL,NULL,0,-1
Iñigo,Sin fin (Bez Konca),4,0,NULL,NULL,NULL,NULL,0,-1
Tito Chinchan,Big fish,5,-1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Raices profundas,5,0,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Apocalypto,4,0,NULL,NULL,NULL,NULL,NULL,-1
Ramón Balcells,El truco final (The Prestige),5,NULL,NULL,1,1,NULL,NULL,0
Tito Chinchan,Dreamgirls,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yojimbo,Malas temporadas,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Yojimbo,Elizabethtown,4,NULL,NULL,NULL,-1,NULL,NULL,NULL
Yojimbo,La vida secreta de las palabras,2,1,NULL,NULL,NULL,NULL,1,NULL
Yojimbo,Una vida por delante,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yojimbo,Inside deep throat,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Yojimbo,Batalla en el cielo,3,0,NULL,1,0,NULL,1,NULL
Yojimbo,Princesas,2,-1,0,-1,NULL,NULL,NULL,NULL
Yojimbo,Coach Carter,3,NULL,NULL,NULL,NULL,NULL,-1,NULL
Yojimbo,León y Olvido,2,NULL,NULL,0,NULL,0,NULL,NULL
Yojimbo,El funeral del jefe,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yojimbo,In my country,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yojimbo,Sin city,3,NULL,NULL,NULL,NULL,NULL,NULL,-1
Yojimbo,La guerra de los mundos,4,NULL,NULL,NULL,1,NULL,NULL,NULL
Yojimbo,Mar adentro,1,NULL,NULL,NULL,NULL,NULL,0,NULL
Yojimbo,El reino de los cielos,2,1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Cry Wolf,1,NULL,NULL,NULL,NULL,NULL,NULL,0
Matías Cobo,Campamento Jesús,5,NULL,-1,NULL,NULL,NULL,NULL,NULL
Nobody's perfect,13 tzameti,4,0,NULL,NULL,NULL,NULL,0,1
Florinda Chic,Días de cine,2,0,NULL,NULL,NULL,-1,0,NULL
Florinda Chic,13 tzameti,4,NULL,NULL,NULL,NULL,NULL,1,NULL
Jeremy Fox,Diamante de sangre,5,0,NULL,0,0,NULL,0,NULL
Tito Chinchan,Cry Wolf,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,El ángel exterminador,5,-1,NULL,NULL,NULL,NULL,NULL,1
Francisco Bellón,Noche en el museo,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,El nombre de la rosa,4,0,NULL,NULL,NULL,NULL,NULL,0
Emilio Calvo de Mora,Dreamgirls,2,0,NULL,NULL,NULL,NULL,0,0
Tito Chinchan,Eyes wide shut,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Jeremy Fox,Apocalypto,5,1,NULL,NULL,NULL,NULL,1,NULL
Florinda Chic,Diamante de sangre,4,-1,NULL,-1,NULL,NULL,NULL,NULL
Francisco Bellón,Dreamgirls,1,0,NULL,NULL,NULL,NULL,-1,1
Emilio Calvo de Mora,V de Vendetta,4,-1,NULL,NULL,NULL,NULL,-1,-1
Francisco Bellón,Diamante de sangre,1,1,NULL,-1,0,NULL,-1,-1
Tito Chinchan,La ley del silencio,5,0,NULL,0,0,NULL,NULL,NULL
Emilio Calvo de Mora,El crepúsculo de los dioses,5,0,0,-1,0,NULL,NULL,-1
Emilio Calvo de Mora,Tetsuo
Ramón Balcells,Bobby,5,0,NULL,NULL,NULL,0,NULL,1
Ramón Balcells,En busca de la felicidad,3,NULL,NULL,0,NULL,0,NULL,-1
Iñigo,Funny Games,5,0,-1,NULL,NULL,NULL,-1,-1
Caruco,En busca de la felicidad,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Caruco,Noche en el museo,2,NULL,1,0,NULL,NULL,NULL,NULL
Jose Contreras,Diamante de sangre,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Muerte de un ciclista,5,0,NULL,NULL,NULL,NULL,0,NULL
Florinda Chic,Shortbus,5,0,NULL,0,NULL,NULL,-1,NULL
Alvaro Oliva,En busca de la felicidad,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Días de cine,1,-1,NULL,NULL,NULL,NULL,-1,NULL
Emilio Calvo de Mora,Ordet
Caty,Cadena Perpétua,5,NULL,NULL,NULL,NULL,NULL,NULL,0
Francisco Bellón,Juegos secretos,1,NULL,NULL,NULL,NULL,NULL,1,1
Marta,María Antonieta,2,NULL,NULL,0,NULL,NULL,NULL,NULL
F
Emilio Calvo de Mora,El resplandor,5,-1,NULL,-1,NULL,1,NULL,0
Tito Chinchan,Pulse,2,NULL,NULL,1,-1,NULL,NULL,NULL
Tito Chinchan,La gran evasión,5,NULL,NULL,1,NULL,NULL,NULL,NULL
Jeremy Fox,El truco final (The Prestige),3,1,NULL,NULL,NULL,0,0,NULL
Iñigo,El Espejo (Zerkalo),5,1,1,1,-1,NULL,0,1
Emilio Calvo de Mora,Los amigos de Peter,4,NULL,-1,NULL,NULL,NULL,NULL,0
Emilio Calvo de Mora,Matinee,3,-1,NULL,NULL,-1,NULL,NULL,NULL
Berto,300,4,-1,NULL,0,NULL,NULL,-1,-1
Alberto Concepción,María Antonieta,2,0,NULL,NULL,NULL,-1,NULL,0
Emilio Calvo de Mora,Syriana,2,NULL,1,NULL,NULL,NULL,-1,-1
Rafa Ferrer,La Novia Cadaver,4,-1,0,NULL,0,NULL,NULL,NULL
Luis Zueco,Paris je t'aime,4,-1,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,Juegos secretos,3,1,0,-1,NULL,NULL,NULL,NULL
Francisco Bellón,Manuale D'Amore 2,1,1,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Manuale D'Amore 2,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Diamante de sangre,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Klimt,2,-1,NULL,-1,NULL,NULL,NULL,-1
Kiko de España,Inland empire,5,NULL,NULL,NULL,NULL,NULL,-1,NULL
Emilio Calvo de Mora,Funny Games,3,0,-1,-1,NULL,NULL,-1,-1
Nobody's perfect,Tristram Shandy,3,-1,NULL,-1,NULL,NULL,0,NULL
Rafa Ferrer,Salvador,4,NULL,NULL,-1,NULL,NULL,-1,NULL
Matías Cobo,El Motorista Fantasma (Ghost Rider),2,0,NULL,NULL,0,NULL,NULL,NULL
Daniel Galindo,Manuale D'Amore 2,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Daniel Galindo,Pulse,1,0,NULL,NULL,-1,NULL,0,NULL
Daniel Galindo,Bosque de sombras,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Ibán Manzano,Juegos secretos,3,NULL,NULL,1,NULL,NULL,NULL,NULL
Caruco,Juegos secretos,3,NULL,1,-1,NULL,NULL,NULL,-1
Mala Besta,El Motorista Fantasma (Ghost Rider),1,NULL,NULL,-1,NULL,NULL,NULL,NULL
Mala Besta,Juegos secretos,2,0,-1,-1,NULL,1,-1,NULL
Emilio Calvo de Mora,Pulse,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Mario,El Motorista Fantasma (Ghost Rider),1,-1,NULL,NULL,-1,NULL,NULL,NULL
Florinda Chic,Inland empire,3,NULL,NULL,NULL,NULL,-1,-1,NULL
Tito Chinchan,Ases calientes,4,NULL,NULL,NULL,NULL,NULL,1,NULL
Tito Chinchan,Toro salvaje,5,0,NULL,0,NULL,NULL,0,NULL
Rafa Ferrer,Juegos secretos,2,0,NULL,NULL,0,NULL,NULL,NULL
Rafa Ferrer,Un puente hacia Terabithia,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Babel,4,0,NULL,NULL,NULL,NULL,NULL,1
Francisco Bellón,Cartas desde Iwo Jima,4,0,NULL,-1,NULL,NULL,0,1
Rafa Ferrer,Alone in the dark,1,NULL,NULL,0,NULL,NULL,NULL,NULL
Rafa Ferrer,American Dreamz,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Asterix y los vikingos,3,0,0,NULL,NULL,NULL,NULL,NULL
Berto,Noche en el museo,2,NULL,0,NULL,NULL,-1,NULL,NULL
Florinda Chic,Venus,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Teléfono rojo volamos hacia Moscú,5,NULL,NULL,NULL,NULL,NULL,NULL,-1
Emilio Calvo de Mora,Banderas de nuestros padres,3,0,0,NULL,NULL,NULL,NULL,-1
Emilio Calvo de Mora,Las mantenidas sin sueños,3,-1,NULL,NULL,NULL,NULL,NULL,-1
Ricard Marcet,Los paraguas de Cherburgo,4,0,NULL,0,NULL,NULL,0,1
Ricard Marcet,Glen or Glenda?,4,-1,NULL,1,NULL,NULL,0,-1
Rafa Ferrer,Voces en la noche,1,NULL,NULL,NULL,NULL,NULL,-1,NULL
Emilio Calvo de Mora,Días de cine,1,0,NULL,NULL,NULL,NULL,0,NULL
Iñigo,Pulse,2,1,NULL,NULL,NULL,NULL,0,0
Emilio Calvo de Mora,Delicatessen,4,0,0,0,NULL,NULL,NULL,-1
Jesus Lens,Ases calientes,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,El tercer hombre,5,1,NULL,NULL,NULL,NULL,NULL,NULL
Luis Zueco,Klimt,1,NULL,NULL,1,1,NULL,0,NULL
Dragon negro,El Motorista Fantasma (Ghost Rider),2,NULL,NULL,0,NULL,-1,NULL,-1
Florinda Chic,El último rey de Escocia,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Taliesin,Banderas de nuestros padres,3,1,-1,1,NULL,NULL,0,NULL
Rafa Ferrer,Manuale D'Amore 2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,The host,2,-1,NULL,NULL,NULL,NULL,NULL,0
Francisco Bellón,El último rey de Escocia,4,1,NULL,1,NULL,NULL,NULL,-1
Francisco Bellón,Venus,3,NULL,NULL,NULL,NULL,NULL,NULL,1
Javier Saz,The host,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Florinda Chic,Bosque de sombras,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,El Motorista Fantasma (Ghost Rider),2,NULL,NULL,1,0,NULL,NULL,NULL
Jeremy Fox,The Queen,4,NULL,NULL,1,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Juegos secretos,3,0,0,0,NULL,NULL,NULL,-1
Kiko de España,Bosque de sombras,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yojimbo,María Antonieta,1,NULL,NULL,NULL,NULL,NULL,NULL,-1
Yojimbo,Días de cine,1,0,NULL,NULL,0,NULL,NULL,NULL
Iñigo,Inland empire,5,0,NULL,NULL,NULL,NULL,-1,NULL
Daniel Galindo,Paris je t'aime,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Daniel Galindo,3º colder,4,-1,NULL,NULL,NULL,NULL,NULL,NULL
Jesus Lens,Pequeña miss sunshine,3,1,NULL,NULL,1,NULL,NULL,NULL
Emilio Calvo de Mora,Wicker man,2,NULL,NULL,0,NULL,NULL,0,NULL
Elena Suárez,Más extraño que la ficción,5,-1,NULL,NULL,NULL,NULL,NULL,NULL
Vsancha,Bosque de sombras,3,0,NULL,NULL,NULL,0,NULL,0
Oscar Cantero,El grito 2,1,0,NULL,NULL,NULL,NULL,-1,NULL
Rafa Ferrer,Ciudad del silencio,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,300,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Inland empire,2,0,NULL,NULL,NULL,NULL,-1,1
Rafa Ferrer,Zombies party,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Zathura,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Plan de Vuelo (Desaparecida),2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,La noche de los girasoles,4,-1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,El corral,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Dragon negro,El grito 2,1,NULL,0,-1,NULL,NULL,NULL,NULL
Mala Besta,El grito 2,2,-1,-1,NULL,-1,NULL,-1,NULL
Mala Besta,Voces en la noche,2,1,NULL,0,1,NULL,NULL,NULL
Plissken,Inland empire,2,-1,0,NULL,NULL,NULL,0,NULL
Ramón Balcells,Juegos secretos,5,NULL,NULL,1,NULL,1,NULL,0
Javier Saz,Inland empire,4,0,NULL,0,NULL,NULL,NULL,NULL
Rafa Ferrer,Cartas desde Iwo Jima,4,0,-1,-1,NULL,NULL,0,0
Jose Contreras,La vida de los otros,2,1,-1,NULL,NULL,NULL,0,NULL
Juan David,Una verdad incómoda,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,La vida abismal,2,0,NULL,-1,NULL,NULL,NULL,1
Taliesin,La vida de los otros,4,0,NULL,NULL,NULL,NULL,0,NULL
Francisco Bellón,El buen alemán,4,1,NULL,1,0,NULL,NULL,1
Marta,Dreamgirls,3,NULL,NULL,0,NULL,0,NULL,NULL
Rafa Ferrer,Bosque de sombras,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Lady Winter,El buen alemán,3,-1,NULL,NULL,NULL,1,1,NULL
Lady Winter,The host,4,1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,La ciencia del sueño,4,-1,NULL,NULL,NULL,NULL,NULL,0
Rafa Ferrer,Ant bully,3,NULL,NULL,0,NULL,NULL,NULL,NULL
Rafa Ferrer,Yo soy la juani,1,-1,NULL,NULL,NULL,NULL,NULL,NULL
Bloody Will,The host,3,NULL,NULL,NULL,NULL,NULL,NULL,0
Torbe,Apocalypto,3,-1,NULL,0,NULL,NULL,NULL,NULL
Noa,The host,4,0,NULL,NULL,NULL,NULL,NULL,1
Emilio Calvo de Mora,Magnolia,4,-1,NULL,NULL,NULL,-1,0,-1
Rafa Ferrer,Azuloscurocasinegro,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Jesus Lens,La vida de los otros,5,0,NULL,NULL,NULL,NULL,0,NULL
Emilio Calvo de Mora,Cabalgar en solitario,5,0,NULL,0,NULL,NULL,1,NULL
Ramón Balcells,Paris je t'aime,4,0,NULL,NULL,NULL,NULL,NULL,1
Emilio Calvo de Mora,El hombre de Laramie,5,-1,NULL,NULL,NULL,NULL,NULL,NULL
Ramón Balcells,Cartas desde Iwo Jima,5,1,0,0,1,NULL,NULL,1
Rafa Ferrer,La educación de las hadas,4,NULL,0,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Arena en los bolsillos,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Mario,The host,3,1,NULL,-1,1,NULL,NULL,NULL
Jose Contreras,The host,2,-1,NULL,1,NULL,NULL,1,NULL
Silvia Giner,Manuale D'Amore 2,5,NULL,NULL,NULL,NULL,NULL,NULL,1
Florinda Chic,El buen alemán,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Yul B
Taliesin,El buen alemán,3,1,NULL,1,NULL,NULL,-1,NULL
Oscar Cantero,Un puente hacia Terabithia,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Caruco,Cartas desde Iwo Jima,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Caruco,La vida de los otros,5,NULL,0,NULL,NULL,NULL,NULL,0
Caruco,El último rey de Escocia,3,-1,NULL,NULL,NULL,NULL,NULL,0
Caruco,La ciencia del sueño,5,0,NULL,NULL,NULL,NULL,0,NULL
Caruco,Diamante de sangre,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Ana,La ciencia del sueño,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Nobody's perfect,Teresa
Dragon negro,Un puente hacia Terabithia,2,NULL,NULL,NULL,NULL,NULL,NULL,-1
Rafa Martín,The host,3,-1,NULL,0,NULL,NULL,-1,0
Rafa Ferrer,El Motorista Fantasma (Ghost Rider),2,0,NULL,NULL,NULL,NULL,NULL,NULL
Florinda Chic,Invisibles,4,-1,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Teresa
Jeremy Fox,300,4,NULL,NULL,NULL,NULL,NULL,1,NULL
Ivan Sainz-Pardo,Bosque de sombras,3,0,NULL,1,1,NULL,-1,NULL
Rafa Ferrer,Alfie,2,NULL,NULL,NULL,NULL,1,NULL,NULL
Dragon negro,Inland empire,4,-1,NULL,-1,NULL,NULL,NULL,-1
Emilio Calvo de Mora,The host,2,-1,NULL,-1,NULL,NULL,NULL,1
Emilio Calvo de Mora,Miss Potter,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Puspus,The host,2,0,NULL,0,NULL,NULL,NULL,NULL
Puspus,Diamante de sangre,3,0,NULL,0,NULL,0,NULL,NULL
Ramón Besonias,The host,4,0,NULL,-1,NULL,NULL,NULL,NULL
Ramón Besonias,La ciencia del sueño,2,-1,NULL,1,NULL,NULL,-1,NULL
Ramón Besonias,Bosque de sombras,2,1,0,0,NULL,NULL,0,NULL
Emilio Calvo de Mora,El grito 2,1,0,-1,NULL,NULL,NULL,NULL,-1
Ramón Balcells,Diamante de sangre,4,-1,NULL,1,NULL,NULL,NULL,1
Silvia Giner,Captivity,1,NULL,NULL,NULL,NULL,NULL,NULL,0
Emilio Calvo de Mora,El ciclo dreyer,2,1,NULL,NULL,NULL,NULL,0,NULL
Rafa Ferrer,Babel,2,NULL,NULL,NULL,0,NULL,0,NULL
Silvia Giner,Teresa
Rafa Ferrer,Guia del autoestopista galáctico,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Big fish,5,NULL,NULL,NULL,NULL,NULL,1,NULL
Tito Chinchan,The host,1,-1,NULL,NULL,-1,NULL,NULL,NULL
Emilio Calvo de Mora,Diamante de sangre,3,-1,NULL,1,NULL,NULL,0,-1
Emilio Calvo de Mora,Captivity,2,1,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,La vida de los otros,5,1,NULL,0,NULL,-1,-1,NULL
Alvaro Oliva,Paris je t'aime,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Alvaro Oliva,The host,1,NULL,NULL,NULL,NULL,NULL,-1,-1
Jesus Lens,El velo pintado,3,0,NULL,NULL,NULL,NULL,0,NULL
Ramón Balcells,Invisibles,4,NULL,NULL,0,0,NULL,-1,NULL
Ramón Besonias,El último rey de Escocia,3,-1,NULL,-1,NULL,NULL,0,NULL
Florinda Chic,El jefe de todo esto,2,0,NULL,-1,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Café irlandés,4,-1,0,NULL,NULL,-1,1,-1
Jeremy Fox,Bobby,4,0,NULL,0,NULL,NULL,NULL,-1
Ramón Besonias,Robin y Marian,5,0,1,-1,NULL,NULL,0,NULL
Francisco Bellón,Hannibal: El origen del mal,2,0,NULL,NULL,NULL,NULL,0,0
Francisco Bellón,Lola: La película,2,NULL,NULL,NULL,NULL,NULL,NULL,0
Dragon negro,300,4,NULL,NULL,1,NULL,NULL,NULL,0
Emilio Calvo de Mora,Scoop,3,-1,NULL,0,NULL,NULL,1,NULL
Ramón Balcells,The host,5,NULL,-1,-1,NULL,-1,NULL,0
Luis Zueco,La vida de los otros,5,NULL,NULL,1,NULL,0,NULL,NULL
Luis Zueco,Infiltrados,2,1,NULL,NULL,-1,NULL,NULL,NULL
Kamala,Brick,3,0,NULL,NULL,NULL,NULL,0,NULL
Emilio Calvo de Mora,Voces en la noche,2,NULL,NULL,NULL,NULL,NULL,NULL,1
Isabel Aparicio,Pequeña miss sunshine,5,0,NULL,NULL,NULL,NULL,NULL,1
Francisco Bellón,Edmond,3,1,NULL,NULL,NULL,NULL,NULL,-1
Emilio Calvo de Mora,Sneakers (Los fisgones),4,0,NULL,NULL,NULL,NULL,-1,-1
Rafa Ferrer,Casino Royale,4,0,NULL,0,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,La Caja Kovak,4,-1,NULL,1,NULL,NULL,NULL,0
Luis Zueco,Closer,3,NULL,NULL,0,NULL,1,NULL,NULL
Jesus Lens,Hannibal: El origen del mal,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Luis Zueco,El Efecto Mariposa,4,NULL,NULL,0,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Pequeña miss sunshine,4,-1,NULL,NULL,-1,NULL,-1,NULL
Emilio Calvo de Mora,Detour (El desvío),5,-1,NULL,NULL,NULL,NULL,NULL,0
Silvia Giner,El último rey de Escocia,3,NULL,NULL,NULL,NULL,NULL,0,0
Silvia Giner,Hannibal: El origen del mal,3,NULL,NULL,NULL,NULL,NULL,NULL,-1
Emilio Calvo de Mora,Bosque de sombras,2,-1,NULL,-1,-1,NULL,NULL,NULL
Tito Chinchan,Epic movie,1,NULL,NULL,1,NULL,NULL,NULL,NULL
Tito Chinchan,Infiltrados,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Admitido,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Los 300 espartanos,5,NULL,NULL,1,NULL,NULL,NULL,NULL
Tito Chinchan,Hannibal: El origen del mal,2,NULL,NULL,-1,NULL,NULL,NULL,NULL
Evasee,Concursante,4,1,NULL,NULL,NULL,NULL,NULL,NULL
Red Stovall,Concursante,2,-1,NULL,NULL,NULL,NULL,NULL,0
Florinda Chic,Tristram Shandy,4,1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Empieza el espectáculo,5,0,0,NULL,NULL,NULL,NULL,0
Florinda Chic,El síndrome de Svensson,2,1,0,NULL,NULL,1,NULL,NULL
Silvia Giner,El síndrome de Svensson,3,NULL,NULL,NULL,NULL,NULL,-1,1
Txapulin,Una verdad incómoda,3,NULL,-1,NULL,NULL,NULL,NULL,NULL
Yojimbo,El buen alemán,2,0,NULL,NULL,0,NULL,NULL,NULL
Yojimbo,Paris je t'aime,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
