user_id,item_id,rating,ATMOSPHERE,BUILDING,BUILDING_ELEVATOR,BUILDING_HALL,DECOR,ENTARTAINMENT,ENTARTAINMENT_CASINO,ENTARTAINMENT_SHOPPING,ENTARTAINMENT_SPA,EXPERIENCE,EXPERIENCE_CHECKIN,EXPERIENCE_COMPANY,EXPERIENCE_COMPLAINTS,EXPERIENCE_OCCASION,EXPERIENCE_RESERVATION,FLIGHT,FOOD_DRINKS,FOOD_FOOD,FOOD_FOOD_DESERT,FOOD_RESTAURANT,GENERAL,HOTEL,INTERNET,LOCATION,MONEY,PARKING,ROOM_BATHROOM,ROOM_BED,ROOM_CLEANLINESS,ROOM_EQUIPMENT,ROOM_INTERIOR,ROOM_OVERALL,ROOM_SMOKE,SERVICE,SERVICE_FRONT_DESK,SERVICE_MANAGEMENT,SERVICE_SECURITY,SERVICE_WAITER,SERVISE_MAID,SPORT_GYM,SPORT_POOL,TAXI
eJMgz4oi9kWw0iau3NkFkQ,KnRRMCqQQqlyMphif6cTaA,4,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,1,1,NULL,NULL,NULL,1,-1,1,1,NULL,NULL,1,NULL,-1,NULL,1,NULL,1,0,NULL,NULL,NULL,NULL,1,1,NULL
jKhxJzNF1A78YIW4gw-9pQ,KnRRMCqQQqlyMphif6cTaA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,1,NULL,1,NULL,NULL,0,NULL,NULL,1,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BbqGQVEfIMENpjnWx4emBw,KnRRMCqQQqlyMphif6cTaA,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11ujwHIIEyLNIBcHdj2ypg,KnRRMCqQQqlyMphif6cTaA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,1,0,NULL,0,0,NULL,NULL,NULL,0,NULL,1,NULL
rgrECAY_EZ_xFdSx6CGfvQ,KnRRMCqQQqlyMphif6cTaA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
R0kqmv0FsYKdz8w-Fe2IgQ,KnRRMCqQQqlyMphif6cTaA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
oum6xTcsVSIXAEO9qb8CRg,KnRRMCqQQqlyMphif6cTaA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
D6wyHBlGQCdow5Bx9Y2DrQ,KnRRMCqQQqlyMphif6cTaA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
sznEGyc5BVIgao8B9k_eXA,KnRRMCqQQqlyMphif6cTaA,5,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fstp8DKXBI0jvg5rieKQVg,KnRRMCqQQqlyMphif6cTaA,4,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,-1,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
hQhkAuCP7Bks4y5f8fxnTg,KnRRMCqQQqlyMphif6cTaA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
PXupJfmG7QAbzOaNTK4wkw,KnRRMCqQQqlyMphif6cTaA,1,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,-1,-1,1,-1,NULL,1,NULL,-1,NULL,NULL,0,NULL,-1,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MuncJ_BzgD8OZQ42EWIEcQ,KnRRMCqQQqlyMphif6cTaA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,1,1,NULL,1,NULL,NULL,NULL,1,1,0,1,1,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
RDLm_FiTm5mp79Zee2cEWg,KnRRMCqQQqlyMphif6cTaA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9TfdFcznr97_VasgWize_g,KnRRMCqQQqlyMphif6cTaA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
xs9VU7p63irOWRddbK_Giw,KnRRMCqQQqlyMphif6cTaA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL
NDp84JNAeWkzkDEfyktHTQ,KnRRMCqQQqlyMphif6cTaA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
rjJJ8QQg-eqb7mgMxArgBA,NLKjSOHL4F6yQQooc6JbyA,2,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,1,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CVB7vI0anHADHuJAOvedkg,NLKjSOHL4F6yQQooc6JbyA,4,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,1,-1,NULL,1,1,-1,1,1,1,NULL,NULL,NULL,NULL,NULL,1,-1,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,NULL
rziiAcLtiUzwK2HGvyNeSg,NLKjSOHL4F6yQQooc6JbyA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ya4TRuI4azrp_Ju-QZMliQ,CvldwdURDzZk-3cAlcW3uw,1,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,1,1,0,NULL,NULL,0,0,-1,NULL,1,NULL,NULL,1,NULL,NULL,NULL,0,NULL
aj1atE6H4Jf9mfsHvWhn2Q,CvldwdURDzZk-3cAlcW3uw,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,0,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
AgARllvBE2wIopbJSuSXPg,CvldwdURDzZk-3cAlcW3uw,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XssqApMkryWqc71ANvemJQ,iKZmLsqTcqnl2iE3xfyGfw,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DrWLhrK8WMZf7Jb-Oqc7ww,iKZmLsqTcqnl2iE3xfyGfw,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,0,0,NULL,1,NULL,-1,1,-1,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ptNVUHAQ7EpgU-gLNK1Slg,iKZmLsqTcqnl2iE3xfyGfw,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,0,1,0,1,NULL,NULL,0,NULL,NULL,NULL,1,NULL,1,NULL,1,NULL,0,NULL,-1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0gKwWla8j639E5RmgiijVQ,cvQ1wNSFaBTzrxB5fMLc3Q,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SbMBGJ9z4pzOca3IbwnRPg,cvQ1wNSFaBTzrxB5fMLc3Q,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,1,1,NULL,NULL,NULL,0,NULL,NULL,1,NULL,-1,0,NULL,NULL,NULL,0,NULL,1,0,NULL,1,NULL,NULL,NULL,NULL,NULL
NiKP2TA4n2ywN991Bte14Q,cvQ1wNSFaBTzrxB5fMLc3Q,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,-1,1,0,NULL,0,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cVJR1Y-s3ovv95atbREghA,cvQ1wNSFaBTzrxB5fMLc3Q,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
LW9gGP16NyYBCPXo-XJ_sg,cvQ1wNSFaBTzrxB5fMLc3Q,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,0,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Bojhq_pv9pMnGXRAdRLqqQ,lnr7NDMDLTewL57x0pk1Aw,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
eJMgz4oi9kWw0iau3NkFkQ,lnr7NDMDLTewL57x0pk1Aw,4,NULL,0,-1,NULL,0,-1,NULL,1,NULL,NULL,NULL,NULL,0,NULL,NULL,1,NULL,-1,NULL,NULL,NULL,1,NULL,1,-1,0,NULL,NULL,1,0,0,0,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
qBAaWZxyuFnSZU0NzFlNDw,lnr7NDMDLTewL57x0pk1Aw,5,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
px2RiQ7zbM9BR9ALuwkJfg,rI7d_L0BCKemotT9XD5wAg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
V35ln_NqTycSELLMoLWjXw,rI7d_L0BCKemotT9XD5wAg,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JyEnbdMb5E2QyXBKTBuxPg,rI7d_L0BCKemotT9XD5wAg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,NULL,NULL,0,0,NULL
8sSyoN5BHEQVYqOTpjpMNA,rI7d_L0BCKemotT9XD5wAg,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL
YioimGEafeYVIYJKHSYCww,90aW0WuGYtD2-R0RC8LwaQ,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NiKP2TA4n2ywN991Bte14Q,90aW0WuGYtD2-R0RC8LwaQ,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,-1,NULL,0,NULL,-1,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0KuR8Sy6NKE46MZf4O6MBA,90aW0WuGYtD2-R0RC8LwaQ,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2jESUoYkIk9MjT2aMgzlpw,90aW0WuGYtD2-R0RC8LwaQ,2,NULL,NULL,NULL,-1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,-1,NULL,NULL,-1,-1,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
sSVPZxGF6TY675Vz3GCF_Q,90aW0WuGYtD2-R0RC8LwaQ,3,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,-1,-1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
dc6OIgMlf6QMuSegogO92Q,90aW0WuGYtD2-R0RC8LwaQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
KkVKyB7zCc7IJRtuHohgUQ,90aW0WuGYtD2-R0RC8LwaQ,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,0,-1,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3XO6bGtGuzYxKBGv6jJAQw,kQq6OFvlK5GfLrdWN-tfTA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,-1,NULL,NULL,NULL,-1,0,NULL,0,1,-1,0,NULL,-1,-1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8VLvS-0f9URpswRmD9VSrw,kQq6OFvlK5GfLrdWN-tfTA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
lScUdUrV2uX-HZPPik3QTg,kQq6OFvlK5GfLrdWN-tfTA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
WIPlQlKy12ShNlAwg7tKaA,nmaMedXT31_2WpexjmY6mg,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F82JoyU1Y5yFuSeKfGxoAA,nmaMedXT31_2WpexjmY6mg,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,1,1,NULL,1,NULL,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL
SZe7AnvDPGi7_rCv_OxJTQ,nmaMedXT31_2WpexjmY6mg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
kAHUx9Z-vwaahW5cpoUg0w,CscJ0RubTHofHvRJhERvXQ,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,1,NULL,NULL,NULL,0,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
hPJ96UOLgMAMV-cP-3FJ0A,CscJ0RubTHofHvRJhERvXQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
oe614PyMdAayDUfWEaFUUA,CscJ0RubTHofHvRJhERvXQ,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,0,1,NULL,1,NULL,0,NULL,NULL,1,NULL,-1,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
TDcjINaMQBwiDcE4MH0tcA,CscJ0RubTHofHvRJhERvXQ,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
x6856tCjFDewGT8WCQmP4A,CscJ0RubTHofHvRJhERvXQ,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,-1,-1,NULL,0,NULL,-1,NULL,-1,0,NULL,0,-1,-1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G5lya_2gLeps4gIQRegOMA,CscJ0RubTHofHvRJhERvXQ,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,0,NULL,-1,NULL,NULL,1,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
out_4MBKTtOqlXlHOlXwFg,CscJ0RubTHofHvRJhERvXQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,NULL,1,NULL,-1,1,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,0,NULL,1,NULL
SsDYTH14hF6GL-MckCImiQ,CscJ0RubTHofHvRJhERvXQ,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,-1,0,NULL,NULL,-1,1,NULL,NULL,NULL,1,NULL,NULL,1,NULL,-1,0,NULL,NULL,0,-1,-1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6CcmjilbUSV2ro7Dtk9vTQ,CscJ0RubTHofHvRJhERvXQ,2,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,1,NULL,-1,NULL,1,-1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NYmX0mpVVJvQbT4w2JldgQ,CscJ0RubTHofHvRJhERvXQ,1,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,0,-1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,-1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
RZCQ6lcW-4JXNLIqPR-Gkg,dn9bClL4ECqKfi6bvkKwSg,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
2rugKNtbeWmTHo9r5f4p1w,dn9bClL4ECqKfi6bvkKwSg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3yeijTrNhQUV35sNxnsFOQ,dn9bClL4ECqKfi6bvkKwSg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,1,0,NULL,NULL,NULL,-1,1,NULL,-1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
hfZkk4FX6rp5ZS2RrdpwhQ,dn9bClL4ECqKfi6bvkKwSg,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dzQiu8-OgbrwW7K5F4Z3zw,dn9bClL4ECqKfi6bvkKwSg,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL
YyavHs3U4XaX9shLcUV6bA,dn9bClL4ECqKfi6bvkKwSg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
